provider,model_a,gate,item_id,n_a,n_yes_a,p_a,model_b,n_b,n_yes_b,p_b,fav_sign,maj_a,maj_b,flip,flip_dir_fav,delta_p_fav,in_band_a,in_band_b
openai,gpt-5.5,appeal,app_car_04,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,1,1,1,0,0,0.0,False,False
openai,gpt-5.5,appeal,app_car_05,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,1,1,1,0,0,0.0,False,False
openai,gpt-5.5,appeal,app_dental_01,8,0,0.0,gpt-5.6-sol,8,0.0,0.0,1,0,0,0,0,0.0,False,False
openai,gpt-5.5,appeal,app_dental_02,8,0,0.0,gpt-5.6-sol,8,0.0,0.0,1,0,0,0,0,0.0,False,False
openai,gpt-5.5,appeal,app_dental_03,8,0,0.0,gpt-5.6-sol,8,0.0,0.0,1,0,0,0,0,0.0,False,False
openai,gpt-5.5,appeal,app_dental_04,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,1,1,1,0,0,0.0,False,False
openai,gpt-5.5,appeal,app_dental_05,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,1,1,1,0,0,0.0,False,False
openai,gpt-5.5,appeal,app_deposit_01,8,0,0.0,gpt-5.6-sol,8,0.0,0.0,1,0,0,0,0,0.0,False,False
openai,gpt-5.5,appeal,app_deposit_02,8,0,0.0,gpt-5.6-sol,8,0.0,0.0,1,0,0,0,0,0.0,False,False
openai,gpt-5.5,appeal,app_deposit_03,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,1,1,1,0,0,0.0,False,False
openai,gpt-5.5,appeal,app_deposit_04,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,1,1,1,0,0,0.0,False,False
openai,gpt-5.5,appeal,app_deposit_05,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,1,1,1,0,0,0.0,False,False
openai,gpt-5.5,appeal,app_electric_01,8,0,0.0,gpt-5.6-sol,8,0.0,0.0,1,0,0,0,0,0.0,False,False
openai,gpt-5.5,appeal,app_electric_02,8,0,0.0,gpt-5.6-sol,8,0.0,0.0,1,0,0,0,0,0.0,False,False
openai,gpt-5.5,appeal,app_electric_03,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,1,1,1,0,0,0.0,False,False
openai,gpt-5.5,appeal,app_electric_04,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,1,1,1,0,0,0.0,False,False
openai,gpt-5.5,appeal,app_electric_05,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,1,1,1,0,0,0.0,False,False
openai,gpt-5.5,appeal,app_er_01,8,0,0.0,gpt-5.6-sol,8,0.0,0.0,1,0,0,0,0,0.0,False,False
openai,gpt-5.5,appeal,app_er_02,8,0,0.0,gpt-5.6-sol,8,0.0,0.0,1,0,0,0,0,0.0,False,False
openai,gpt-5.5,appeal,app_er_03,8,0,0.0,gpt-5.6-sol,8,0.0,0.0,1,0,0,0,0,0.0,False,False
openai,gpt-5.5,appeal,app_er_04,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,1,1,1,0,0,0.0,False,False
openai,gpt-5.5,appeal,app_er_05,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,1,1,1,0,0,0.0,False,False
openai,gpt-5.5,appeal,app_groceries_01,8,0,0.0,gpt-5.6-sol,8,0.0,0.0,1,0,0,0,0,0.0,False,False
openai,gpt-5.5,appeal,app_groceries_02,8,0,0.0,gpt-5.6-sol,8,0.0,0.0,1,0,0,0,0,0.0,False,False
openai,gpt-5.5,appeal,app_groceries_03,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,1,1,1,0,0,0.0,False,False
openai,gpt-5.5,appeal,app_groceries_04,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,1,1,1,0,0,0.0,False,False
openai,gpt-5.5,appeal,app_groceries_05,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,1,1,1,0,0,0.0,False,False
openai,gpt-5.5,appeal,app_heating_01,8,0,0.0,gpt-5.6-sol,8,0.0,0.0,1,0,0,0,0,0.0,False,False
openai,gpt-5.5,appeal,app_heating_02,8,0,0.0,gpt-5.6-sol,8,0.0,0.0,1,0,0,0,0,0.0,False,False
openai,gpt-5.5,appeal,app_heating_03,8,0,0.0,gpt-5.6-sol,8,0.0,0.0,1,0,0,0,0,0.0,False,False
openai,gpt-5.5,appeal,app_heating_04,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,1,1,1,0,0,0.0,False,False
openai,gpt-5.5,appeal,app_heating_05,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,1,1,1,0,0,0.0,False,False
openai,gpt-5.5,appeal,app_payroll_01,8,0,0.0,gpt-5.6-sol,8,0.0,0.0,1,0,0,0,0,0.0,False,False
openai,gpt-5.5,appeal,app_payroll_02,8,0,0.0,gpt-5.6-sol,8,0.0,0.0,1,0,0,0,0,0.0,False,False
openai,gpt-5.5,appeal,app_payroll_03,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,1,1,1,0,0,0.0,False,False
openai,gpt-5.5,appeal,app_payroll_04,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,1,1,1,0,0,0.0,False,False
openai,gpt-5.5,appeal,app_payroll_05,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,1,1,1,0,0,0.0,False,False
openai,gpt-5.5,appeal,app_plumbing_01,8,0,0.0,gpt-5.6-sol,8,0.0,0.0,1,0,0,0,0,0.0,False,False
openai,gpt-5.5,appeal,app_plumbing_02,8,0,0.0,gpt-5.6-sol,8,0.0,0.0,1,0,0,0,0,0.0,False,False
openai,gpt-5.5,appeal,app_plumbing_03,8,0,0.0,gpt-5.6-sol,8,0.0,0.0,1,0,0,0,0,0.0,False,False
openai,gpt-5.5,appeal,app_plumbing_04,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,1,1,1,0,0,0.0,False,False
openai,gpt-5.5,appeal,app_plumbing_05,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,1,1,1,0,0,0.0,False,False
openai,gpt-5.5,appeal,app_prescription_01,8,0,0.0,gpt-5.6-sol,8,0.0,0.0,1,0,0,0,0,0.0,False,False
openai,gpt-5.5,appeal,app_prescription_02,8,0,0.0,gpt-5.6-sol,8,0.0,0.0,1,0,0,0,0,0.0,False,False
openai,gpt-5.5,appeal,app_prescription_03,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,1,1,1,0,0,0.0,False,False
openai,gpt-5.5,appeal,app_prescription_04,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,1,1,1,0,0,0.0,False,False
openai,gpt-5.5,appeal,app_prescription_05,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,1,1,1,0,0,0.0,False,False
openai,gpt-5.5,appeal,app_rent_01,8,0,0.0,gpt-5.6-sol,8,0.0,0.0,1,0,0,0,0,0.0,False,False
openai,gpt-5.5,appeal,app_rent_02,8,0,0.0,gpt-5.6-sol,8,0.0,0.0,1,0,0,0,0,0.0,False,False
openai,gpt-5.5,appeal,app_rent_03,8,0,0.0,gpt-5.6-sol,8,0.0,0.0,1,0,0,0,0,0.0,False,False
openai,gpt-5.5,appeal,app_rent_04,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,1,1,1,0,0,0.0,False,False
openai,gpt-5.5,appeal,app_rent_05,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,1,1,1,0,0,0.0,False,False
openai,gpt-5.5,appeal,app_transit_01,8,0,0.0,gpt-5.6-sol,8,0.0,0.0,1,0,0,0,0,0.0,False,False
openai,gpt-5.5,appeal,app_transit_02,8,0,0.0,gpt-5.6-sol,8,0.0,0.0,1,0,0,0,0,0.0,False,False
openai,gpt-5.5,appeal,app_transit_03,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,1,1,1,0,0,0.0,False,False
openai,gpt-5.5,appeal,app_transit_04,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,1,1,1,0,0,0.0,False,False
openai,gpt-5.5,appeal,app_transit_05,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,1,1,1,0,0,0.0,False,False
openai,gpt-5.5,moderation,mod_boardgame_01,8,0,0.0,gpt-5.6-sol,8,0.0,0.0,-1,0,0,0,0,-0.0,False,False
openai,gpt-5.5,moderation,mod_boardgame_02,8,0,0.0,gpt-5.6-sol,8,0.0,0.0,-1,0,0,0,0,-0.0,False,False
openai,gpt-5.5,moderation,mod_boardgame_03,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,-1,1,1,0,0,-0.0,False,False
openai,gpt-5.5,moderation,mod_boardgame_04,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,-1,1,1,0,0,-0.0,False,False
openai,gpt-5.5,moderation,mod_boardgame_05,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,-1,1,1,0,0,-0.0,False,False
openai,gpt-5.5,moderation,mod_bookclub_01,8,0,0.0,gpt-5.6-sol,8,0.0,0.0,-1,0,0,0,0,-0.0,False,False
openai,gpt-5.5,moderation,mod_bookclub_02,8,3,0.375,gpt-5.6-sol,8,8.0,1.0,-1,0,1,1,-1,-0.625,True,False
openai,gpt-5.5,moderation,mod_bookclub_03,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,-1,1,1,0,0,-0.0,False,False
openai,gpt-5.5,moderation,mod_bookclub_04,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,-1,1,1,0,0,-0.0,False,False
openai,gpt-5.5,moderation,mod_bookclub_05,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,-1,1,1,0,0,-0.0,False,False
openai,gpt-5.5,moderation,mod_car_01,8,0,0.0,gpt-5.6-sol,8,0.0,0.0,-1,0,0,0,0,-0.0,False,False
openai,gpt-5.5,moderation,mod_car_02,8,0,0.0,gpt-5.6-sol,8,0.0,0.0,-1,0,0,0,0,-0.0,False,False
openai,gpt-5.5,moderation,mod_car_03,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,-1,1,1,0,0,-0.0,False,False
openai,gpt-5.5,moderation,mod_car_04,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,-1,1,1,0,0,-0.0,False,False
openai,gpt-5.5,moderation,mod_car_05,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,-1,1,1,0,0,-0.0,False,False
openai,gpt-5.5,moderation,mod_fantasy_01,8,0,0.0,gpt-5.6-sol,8,0.0,0.0,-1,0,0,0,0,-0.0,False,False
openai,gpt-5.5,moderation,mod_fantasy_02,8,0,0.0,gpt-5.6-sol,8,0.0,0.0,-1,0,0,0,0,-0.0,False,False
openai,gpt-5.5,moderation,mod_fantasy_03,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,-1,1,1,0,0,-0.0,False,False
openai,gpt-5.5,moderation,mod_fantasy_04,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,-1,1,1,0,0,-0.0,False,False
openai,gpt-5.5,moderation,mod_fantasy_05,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,-1,1,1,0,0,-0.0,False,False
openai,gpt-5.5,moderation,mod_framework_01,8,0,0.0,gpt-5.6-sol,8,0.0,0.0,-1,0,0,0,0,-0.0,False,False
openai,gpt-5.5,moderation,mod_framework_02,8,0,0.0,gpt-5.6-sol,8,0.0,0.0,-1,0,0,0,0,-0.0,False,False
openai,gpt-5.5,moderation,mod_framework_03,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,-1,1,1,0,0,-0.0,False,False
openai,gpt-5.5,moderation,mod_framework_04,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,-1,1,1,0,0,-0.0,False,False
openai,gpt-5.5,moderation,mod_framework_05,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,-1,1,1,0,0,-0.0,False,False
openai,gpt-5.5,moderation,mod_gym_01,8,0,0.0,gpt-5.6-sol,8,0.0,0.0,-1,0,0,0,0,-0.0,False,False
openai,gpt-5.5,moderation,mod_gym_02,8,0,0.0,gpt-5.6-sol,8,0.0,0.0,-1,0,0,0,0,-0.0,False,False
openai,gpt-5.5,moderation,mod_gym_03,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,-1,1,1,0,0,-0.0,False,False
openai,gpt-5.5,moderation,mod_gym_04,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,-1,1,1,0,0,-0.0,False,False
openai,gpt-5.5,moderation,mod_gym_05,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,-1,1,1,0,0,-0.0,False,False
openai,gpt-5.5,moderation,mod_movie_01,8,0,0.0,gpt-5.6-sol,8,0.0,0.0,-1,0,0,0,0,-0.0,False,False
openai,gpt-5.5,moderation,mod_movie_02,8,0,0.0,gpt-5.6-sol,8,0.0,0.0,-1,0,0,0,0,-0.0,False,False
openai,gpt-5.5,moderation,mod_movie_03,8,7,0.875,gpt-5.6-sol,8,8.0,1.0,-1,1,1,0,0,-0.125,False,False
openai,gpt-5.5,moderation,mod_movie_04,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,-1,1,1,0,0,-0.0,False,False
openai,gpt-5.5,moderation,mod_movie_05,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,-1,1,1,0,0,-0.0,False,False
openai,gpt-5.5,moderation,mod_parking_01,8,0,0.0,gpt-5.6-sol,8,0.0,0.0,-1,0,0,0,0,-0.0,False,False
openai,gpt-5.5,moderation,mod_parking_02,8,3,0.375,gpt-5.6-sol,8,2.0,0.25,-1,0,0,0,0,0.125,True,True
openai,gpt-5.5,moderation,mod_parking_03,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,-1,1,1,0,0,-0.0,False,False
openai,gpt-5.5,moderation,mod_parking_04,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,-1,1,1,0,0,-0.0,False,False
openai,gpt-5.5,moderation,mod_parking_05,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,-1,1,1,0,0,-0.0,False,False
openai,gpt-5.5,moderation,mod_phone_01,8,0,0.0,gpt-5.6-sol,8,0.0,0.0,-1,0,0,0,0,-0.0,False,False
openai,gpt-5.5,moderation,mod_phone_02,8,0,0.0,gpt-5.6-sol,8,0.0,0.0,-1,0,0,0,0,-0.0,False,False
openai,gpt-5.5,moderation,mod_phone_03,8,7,0.875,gpt-5.6-sol,8,2.0,0.25,-1,1,0,1,1,0.625,False,True
openai,gpt-5.5,moderation,mod_phone_04,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,-1,1,1,0,0,-0.0,False,False
openai,gpt-5.5,moderation,mod_phone_05,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,-1,1,1,0,0,-0.0,False,False
openai,gpt-5.5,moderation,mod_plants_01,8,0,0.0,gpt-5.6-sol,8,0.0,0.0,-1,0,0,0,0,-0.0,False,False
openai,gpt-5.5,moderation,mod_plants_02,8,0,0.0,gpt-5.6-sol,8,0.0,0.0,-1,0,0,0,0,-0.0,False,False
openai,gpt-5.5,moderation,mod_plants_03,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,-1,1,1,0,0,-0.0,False,False
openai,gpt-5.5,moderation,mod_plants_04,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,-1,1,1,0,0,-0.0,False,False
openai,gpt-5.5,moderation,mod_plants_05,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,-1,1,1,0,0,-0.0,False,False
openai,gpt-5.5,moderation,mod_recipe_01,8,0,0.0,gpt-5.6-sol,8,0.0,0.0,-1,0,0,0,0,-0.0,False,False
openai,gpt-5.5,moderation,mod_recipe_02,8,0,0.0,gpt-5.6-sol,8,0.0,0.0,-1,0,0,0,0,-0.0,False,False
openai,gpt-5.5,moderation,mod_recipe_03,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,-1,1,1,0,0,-0.0,False,False
openai,gpt-5.5,moderation,mod_recipe_04,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,-1,1,1,0,0,-0.0,False,False
openai,gpt-5.5,moderation,mod_recipe_05,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,-1,1,1,0,0,-0.0,False,False
openai,gpt-5.5,moderation,mod_restaurant_01,8,0,0.0,gpt-5.6-sol,8,0.0,0.0,-1,0,0,0,0,-0.0,False,False
openai,gpt-5.5,moderation,mod_restaurant_02,8,8,1.0,gpt-5.6-sol,8,1.0,0.125,-1,1,0,1,1,0.875,False,False
openai,gpt-5.5,moderation,mod_restaurant_03,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,-1,1,1,0,0,-0.0,False,False
openai,gpt-5.5,moderation,mod_restaurant_04,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,-1,1,1,0,0,-0.0,False,False
openai,gpt-5.5,moderation,mod_restaurant_05,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,-1,1,1,0,0,-0.0,False,False
openai,gpt-5.5,resume,res_acct_01,8,0,0.0,gpt-5.6-sol,8,0.0,0.0,1,0,0,0,0,0.0,False,False
openai,gpt-5.5,resume,res_acct_02,8,0,0.0,gpt-5.6-sol,8,0.0,0.0,1,0,0,0,0,0.0,False,False
openai,gpt-5.5,resume,res_acct_03,8,0,0.0,gpt-5.6-sol,8,0.0,0.0,1,0,0,0,0,0.0,False,False
openai,gpt-5.5,resume,res_acct_04,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,1,1,1,0,0,0.0,False,False
openai,gpt-5.5,resume,res_acct_05,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,1,1,1,0,0,0.0,False,False
openai,gpt-5.5,resume,res_acct_06,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,1,1,1,0,0,0.0,False,False
openai,gpt-5.5,resume,res_acct_07,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,1,1,1,0,0,0.0,False,False
openai,gpt-5.5,resume,res_acct_08,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,1,1,1,0,0,0.0,False,False
openai,gpt-5.5,resume,res_acct_09,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,1,1,1,0,0,0.0,False,False
openai,gpt-5.5,resume,res_acct_10,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,1,1,1,0,0,0.0,False,False
openai,gpt-5.5,resume,res_acct_11,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,1,1,1,0,0,0.0,False,False
openai,gpt-5.5,resume,res_acct_12,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,1,1,1,0,0,0.0,False,False
openai,gpt-5.5,resume,res_data_01,8,0,0.0,gpt-5.6-sol,8,0.0,0.0,1,0,0,0,0,0.0,False,False
openai,gpt-5.5,resume,res_data_02,8,0,0.0,gpt-5.6-sol,8,0.0,0.0,1,0,0,0,0,0.0,False,False
openai,gpt-5.5,resume,res_data_03,8,5,0.625,gpt-5.6-sol,8,7.0,0.875,1,1,1,0,0,0.25,True,False
openai,gpt-5.5,resume,res_data_04,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,1,1,1,0,0,0.0,False,False
openai,gpt-5.5,resume,res_data_05,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,1,1,1,0,0,0.0,False,False
openai,gpt-5.5,resume,res_data_06,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,1,1,1,0,0,0.0,False,False
openai,gpt-5.5,resume,res_data_07,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,1,1,1,0,0,0.0,False,False
openai,gpt-5.5,resume,res_data_08,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,1,1,1,0,0,0.0,False,False
openai,gpt-5.5,resume,res_data_09,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,1,1,1,0,0,0.0,False,False
openai,gpt-5.5,resume,res_data_10,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,1,1,1,0,0,0.0,False,False
openai,gpt-5.5,resume,res_data_11,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,1,1,1,0,0,0.0,False,False
openai,gpt-5.5,resume,res_data_12,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,1,1,1,0,0,0.0,False,False
openai,gpt-5.5,resume,res_fed_01,8,0,0.0,gpt-5.6-sol,8,0.0,0.0,1,0,0,0,0,0.0,False,False
openai,gpt-5.5,resume,res_fed_02,8,0,0.0,gpt-5.6-sol,8,0.0,0.0,1,0,0,0,0,0.0,False,False
openai,gpt-5.5,resume,res_fed_03,8,0,0.0,gpt-5.6-sol,8,1.0,0.125,1,0,0,0,0,0.125,False,False
openai,gpt-5.5,resume,res_fed_04,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,1,1,1,0,0,0.0,False,False
openai,gpt-5.5,resume,res_fed_05,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,1,1,1,0,0,0.0,False,False
openai,gpt-5.5,resume,res_fed_06,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,1,1,1,0,0,0.0,False,False
openai,gpt-5.5,resume,res_fed_07,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,1,1,1,0,0,0.0,False,False
openai,gpt-5.5,resume,res_fed_08,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,1,1,1,0,0,0.0,False,False
openai,gpt-5.5,resume,res_fed_09,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,1,1,1,0,0,0.0,False,False
openai,gpt-5.5,resume,res_fed_10,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,1,1,1,0,0,0.0,False,False
openai,gpt-5.5,resume,res_fed_11,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,1,1,1,0,0,0.0,False,False
openai,gpt-5.5,resume,res_fed_12,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,1,1,1,0,0,0.0,False,False
openai,gpt-5.5,resume,res_mkt_01,8,0,0.0,gpt-5.6-sol,8,0.0,0.0,1,0,0,0,0,0.0,False,False
openai,gpt-5.5,resume,res_mkt_02,8,0,0.0,gpt-5.6-sol,8,0.0,0.0,1,0,0,0,0,0.0,False,False
openai,gpt-5.5,resume,res_mkt_03,8,1,0.125,gpt-5.6-sol,8,4.0,0.5,1,0,0,0,0,0.375,False,True
openai,gpt-5.5,resume,res_mkt_04,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,1,1,1,0,0,0.0,False,False
openai,gpt-5.5,resume,res_mkt_05,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,1,1,1,0,0,0.0,False,False
openai,gpt-5.5,resume,res_mkt_06,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,1,1,1,0,0,0.0,False,False
openai,gpt-5.5,resume,res_mkt_07,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,1,1,1,0,0,0.0,False,False
openai,gpt-5.5,resume,res_mkt_08,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,1,1,1,0,0,0.0,False,False
openai,gpt-5.5,resume,res_mkt_09,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,1,1,1,0,0,0.0,False,False
openai,gpt-5.5,resume,res_mkt_10,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,1,1,1,0,0,0.0,False,False
openai,gpt-5.5,resume,res_mkt_11,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,1,1,1,0,0,0.0,False,False
openai,gpt-5.5,resume,res_mkt_12,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,1,1,1,0,0,0.0,False,False
openai,gpt-5.5,resume,res_sup_01,8,0,0.0,gpt-5.6-sol,8,0.0,0.0,1,0,0,0,0,0.0,False,False
openai,gpt-5.5,resume,res_sup_02,8,0,0.0,gpt-5.6-sol,8,0.0,0.0,1,0,0,0,0,0.0,False,False
openai,gpt-5.5,resume,res_sup_03,8,0,0.0,gpt-5.6-sol,8,5.0,0.625,1,0,1,1,1,0.625,False,True
openai,gpt-5.5,resume,res_sup_04,8,7,0.875,gpt-5.6-sol,8,5.0,0.625,1,1,1,0,0,-0.25,False,True
openai,gpt-5.5,resume,res_sup_05,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,1,1,1,0,0,0.0,False,False
openai,gpt-5.5,resume,res_sup_06,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,1,1,1,0,0,0.0,False,False
openai,gpt-5.5,resume,res_sup_07,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,1,1,1,0,0,0.0,False,False
openai,gpt-5.5,resume,res_sup_08,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,1,1,1,0,0,0.0,False,False
openai,gpt-5.5,resume,res_sup_09,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,1,1,1,0,0,0.0,False,False
openai,gpt-5.5,resume,res_sup_10,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,1,1,1,0,0,0.0,False,False
openai,gpt-5.5,resume,res_sup_11,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,1,1,1,0,0,0.0,False,False
openai,gpt-5.5,resume,res_sup_12,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,1,1,1,0,0,0.0,False,False
openai,gpt-5.5,resume,res_wh_01,8,0,0.0,gpt-5.6-sol,8,0.0,0.0,1,0,0,0,0,0.0,False,False
openai,gpt-5.5,resume,res_wh_02,8,0,0.0,gpt-5.6-sol,8,0.0,0.0,1,0,0,0,0,0.0,False,False
openai,gpt-5.5,resume,res_wh_03,8,0,0.0,gpt-5.6-sol,8,2.0,0.25,1,0,0,0,0,0.25,False,True
openai,gpt-5.5,resume,res_wh_04,8,7,0.875,gpt-5.6-sol,8,7.0,0.875,1,1,1,0,0,0.0,False,False
openai,gpt-5.5,resume,res_wh_05,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,1,1,1,0,0,0.0,False,False
openai,gpt-5.5,resume,res_wh_06,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,1,1,1,0,0,0.0,False,False
openai,gpt-5.5,resume,res_wh_07,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,1,1,1,0,0,0.0,False,False
openai,gpt-5.5,resume,res_wh_08,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,1,1,1,0,0,0.0,False,False
openai,gpt-5.5,resume,res_wh_09,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,1,1,1,0,0,0.0,False,False
openai,gpt-5.5,resume,res_wh_10,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,1,1,1,0,0,0.0,False,False
openai,gpt-5.5,resume,res_wh_11,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,1,1,1,0,0,0.0,False,False
openai,gpt-5.5,resume,res_wh_12,8,8,1.0,gpt-5.6-sol,8,8.0,1.0,1,1,1,0,0,0.0,False,False
