gate,item_id,scenario,level,variant_id,image_path,font_size,image_width,image_height,ink_ratio
moderation,mod_aquarium_03,aquarium,3,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_aquarium_03/T3_sans.png,50,1400,376,0.08411284194528876
moderation,mod_aquarium_03,aquarium,3,A1_opendyslexic,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_aquarium_03/A1_opendyslexic.png,40,1400,500,0.05873142857142857
moderation,mod_aquarium_04,aquarium,4,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_aquarium_04/T3_sans.png,50,1400,376,0.07475873860182371
moderation,mod_aquarium_04,aquarium,4,A1_opendyslexic,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_aquarium_04/A1_opendyslexic.png,40,1400,500,0.05224
moderation,mod_aquarium_05,aquarium,5,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_aquarium_05/T3_sans.png,50,1400,435,0.07400164203612479
moderation,mod_aquarium_05,aquarium,5,A1_opendyslexic,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_aquarium_05/A1_opendyslexic.png,40,1400,500,0.05953857142857143
moderation,mod_drone_01,drone,1,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_drone_01/T3_sans.png,50,1400,435,0.07912972085385879
moderation,mod_drone_01,drone,1,A1_opendyslexic,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_drone_01/A1_opendyslexic.png,40,1400,500,0.06367857142857143
moderation,mod_drone_02,drone,2,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_drone_02/T3_sans.png,50,1400,376,0.07689399696048632
moderation,mod_drone_02,drone,2,A1_opendyslexic,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_drone_02/A1_opendyslexic.png,40,1400,440,0.06188311688311688
moderation,mod_drone_03,drone,3,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_drone_03/T3_sans.png,50,1400,376,0.07972834346504559
moderation,mod_drone_03,drone,3,A1_opendyslexic,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_drone_03/A1_opendyslexic.png,40,1400,440,0.06366720779220779
moderation,mod_drone_04,drone,4,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_drone_04/T3_sans.png,50,1400,376,0.07752279635258359
moderation,mod_drone_04,drone,4,A1_opendyslexic,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_drone_04/A1_opendyslexic.png,40,1400,440,0.06189123376623377
moderation,mod_drone_05,drone,5,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_drone_05/T3_sans.png,50,1400,435,0.07817733990147784
moderation,mod_drone_05,drone,5,A1_opendyslexic,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_drone_05/A1_opendyslexic.png,40,1400,500,0.06307428571428571
moderation,mod_guitar_01,guitar,1,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_guitar_01/T3_sans.png,50,1400,376,0.08798252279635259
moderation,mod_guitar_01,guitar,1,A1_opendyslexic,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_guitar_01/A1_opendyslexic.png,40,1400,500,0.06169714285714286
moderation,mod_guitar_02,guitar,2,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_guitar_02/T3_sans.png,50,1400,435,0.0755632183908046
moderation,mod_guitar_02,guitar,2,A1_opendyslexic,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_guitar_02/A1_opendyslexic.png,40,1400,500,0.060637142857142855
moderation,mod_guitar_03,guitar,3,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_guitar_03/T3_sans.png,50,1400,435,0.0787816091954023
moderation,mod_guitar_03,guitar,3,A1_opendyslexic,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_guitar_03/A1_opendyslexic.png,40,1400,500,0.06302142857142858
moderation,mod_guitar_04,guitar,4,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_guitar_04/T3_sans.png,50,1400,376,0.07865311550151975
moderation,mod_guitar_04,guitar,4,A1_opendyslexic,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_guitar_04/A1_opendyslexic.png,40,1400,500,0.054835714285714286
moderation,mod_guitar_05,guitar,5,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_guitar_05/T3_sans.png,50,1400,435,0.07369129720853859
moderation,mod_guitar_05,guitar,5,A1_opendyslexic,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_guitar_05/A1_opendyslexic.png,40,1400,500,0.05944428571428571
moderation,mod_hiking_01,hiking,1,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_hiking_01/T3_sans.png,50,1400,435,0.07341379310344828
moderation,mod_hiking_01,hiking,1,A1_opendyslexic,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_hiking_01/A1_opendyslexic.png,40,1400,440,0.0668603896103896
moderation,mod_hiking_02,hiking,2,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_hiking_02/T3_sans.png,50,1400,376,0.07967135258358662
moderation,mod_hiking_02,hiking,2,A1_opendyslexic,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_hiking_02/A1_opendyslexic.png,40,1400,440,0.06380032467532468
moderation,mod_hiking_03,hiking,3,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_hiking_03/T3_sans.png,50,1400,435,0.07186206896551724
moderation,mod_hiking_03,hiking,3,A1_opendyslexic,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_hiking_03/A1_opendyslexic.png,40,1400,440,0.06553571428571428
moderation,mod_hiking_04,hiking,4,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_hiking_04/T3_sans.png,50,1400,376,0.07327317629179331
moderation,mod_hiking_04,hiking,4,A1_opendyslexic,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_hiking_04/A1_opendyslexic.png,40,1400,440,0.058454545454545453
moderation,mod_hiking_05,hiking,5,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_hiking_05/T3_sans.png,50,1400,376,0.0787025075987842
moderation,mod_hiking_05,hiking,5,A1_opendyslexic,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_hiking_05/A1_opendyslexic.png,40,1400,440,0.06296915584415584
moderation,mod_camping_01,camping,1,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_camping_01/T3_sans.png,50,1400,435,0.0836551724137931
moderation,mod_camping_01,camping,1,A1_opendyslexic,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_camping_01/A1_opendyslexic.png,40,1400,560,0.05939795918367347
moderation,mod_camping_02,camping,2,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_camping_02/T3_sans.png,50,1400,376,0.0870345744680851
moderation,mod_camping_02,camping,2,A1_opendyslexic,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_camping_02/A1_opendyslexic.png,40,1400,500,0.06033714285714286
moderation,mod_camping_03,camping,3,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_camping_03/T3_sans.png,50,1400,435,0.08409688013136289
moderation,mod_camping_03,camping,3,A1_opendyslexic,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_camping_03/A1_opendyslexic.png,40,1400,560,0.05966071428571429
moderation,mod_camping_04,camping,4,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_camping_04/T3_sans.png,50,1400,376,0.07901405775075988
moderation,mod_camping_04,camping,4,A1_opendyslexic,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_camping_04/A1_opendyslexic.png,40,1400,500,0.055184285714285713
moderation,mod_camping_05,camping,5,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_camping_05/T3_sans.png,50,1400,435,0.0793776683087028
moderation,mod_camping_05,camping,5,A1_opendyslexic,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_camping_05/A1_opendyslexic.png,40,1400,500,0.06370571428571428
moderation,mod_wine_01,wine,1,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_wine_01/T3_sans.png,50,1400,376,0.08742401215805472
moderation,mod_wine_01,wine,1,A1_opendyslexic,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_wine_01/A1_opendyslexic.png,40,1400,500,0.061142857142857145
moderation,mod_wine_02,wine,2,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_wine_02/T3_sans.png,50,1400,376,0.08707446808510638
moderation,mod_wine_02,wine,2,A1_opendyslexic,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_wine_02/A1_opendyslexic.png,40,1400,500,0.0605
moderation,mod_wine_03,wine,3,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_wine_03/T3_sans.png,50,1400,376,0.07596504559270517
moderation,mod_wine_03,wine,3,A1_opendyslexic,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_wine_03/A1_opendyslexic.png,40,1400,500,0.053168571428571426
moderation,mod_wine_04,wine,4,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_wine_04/T3_sans.png,50,1400,376,0.08474164133738601
moderation,mod_wine_04,wine,4,A1_opendyslexic,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_wine_04/A1_opendyslexic.png,40,1400,500,0.05895
moderation,mod_wine_05,wine,5,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_wine_05/T3_sans.png,50,1400,435,0.07891789819376026
moderation,mod_wine_05,wine,5,A1_opendyslexic,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_wine_05/A1_opendyslexic.png,40,1400,500,0.06357
moderation,mod_chess_01,chess,1,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_chess_01/T3_sans.png,50,1400,435,0.07204761904761904
moderation,mod_chess_01,chess,1,A1_opendyslexic,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_chess_01/A1_opendyslexic.png,40,1400,440,0.06609415584415584
moderation,mod_chess_02,chess,2,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_chess_02/T3_sans.png,50,1400,435,0.072623973727422
moderation,mod_chess_02,chess,2,A1_opendyslexic,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_chess_02/A1_opendyslexic.png,40,1400,440,0.06626785714285714
moderation,mod_chess_03,chess,3,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_chess_03/T3_sans.png,50,1400,376,0.07887537993920973
moderation,mod_chess_03,chess,3,A1_opendyslexic,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_chess_03/A1_opendyslexic.png,40,1400,440,0.06271428571428571
moderation,mod_chess_04,chess,4,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_chess_04/T3_sans.png,50,1400,376,0.07350113981762918
moderation,mod_chess_04,chess,4,A1_opendyslexic,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_chess_04/A1_opendyslexic.png,40,1400,440,0.05926136363636364
moderation,mod_chess_05,chess,5,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_chess_05/T3_sans.png,50,1400,435,0.07207389162561577
moderation,mod_chess_05,chess,5,A1_opendyslexic,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_chess_05/A1_opendyslexic.png,40,1400,440,0.06645941558441558
moderation,mod_marathon_01,marathon,1,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_marathon_01/T3_sans.png,50,1400,435,0.07925615763546798
moderation,mod_marathon_01,marathon,1,A1_opendyslexic,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_marathon_01/A1_opendyslexic.png,40,1400,500,0.06388142857142858
moderation,mod_marathon_02,marathon,2,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_marathon_02/T3_sans.png,50,1400,376,0.07749620060790273
moderation,mod_marathon_02,marathon,2,A1_opendyslexic,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_marathon_02/A1_opendyslexic.png,40,1400,440,0.06169642857142857
moderation,mod_marathon_03,marathon,3,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_marathon_03/T3_sans.png,50,1400,376,0.08106003039513678
moderation,mod_marathon_03,marathon,3,A1_opendyslexic,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_marathon_03/A1_opendyslexic.png,40,1400,440,0.06509577922077922
moderation,mod_marathon_04,marathon,4,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_marathon_04/T3_sans.png,50,1400,376,0.07530395136778116
moderation,mod_marathon_04,marathon,4,A1_opendyslexic,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_marathon_04/A1_opendyslexic.png,40,1400,440,0.06003084415584416
moderation,mod_marathon_05,marathon,5,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_marathon_05/T3_sans.png,50,1400,435,0.07495402298850574
moderation,mod_marathon_05,marathon,5,A1_opendyslexic,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_marathon_05/A1_opendyslexic.png,40,1400,440,0.06938798701298701
moderation,mod_laptop_01,laptop,1,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_laptop_01/T3_sans.png,50,1400,435,0.088311986863711
moderation,mod_laptop_01,laptop,1,A1_opendyslexic,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_laptop_01/A1_opendyslexic.png,40,1400,560,0.06305867346938776
moderation,mod_laptop_02,laptop,2,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_laptop_02/T3_sans.png,50,1400,376,0.08354863221884498
moderation,mod_laptop_02,laptop,2,A1_opendyslexic,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_laptop_02/A1_opendyslexic.png,40,1400,500,0.05874857142857143
moderation,mod_laptop_03,laptop,3,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_laptop_03/T3_sans.png,50,1400,376,0.09066109422492401
moderation,mod_laptop_03,laptop,3,A1_opendyslexic,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_laptop_03/A1_opendyslexic.png,40,1400,500,0.06296857142857143
moderation,mod_laptop_04,laptop,4,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_laptop_04/T3_sans.png,50,1400,435,0.08294417077175698
moderation,mod_laptop_04,laptop,4,A1_opendyslexic,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_laptop_04/A1_opendyslexic.png,40,1400,560,0.059633928571428574
moderation,mod_laptop_05,laptop,5,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_laptop_05/T3_sans.png,50,1400,435,0.0809688013136289
moderation,mod_laptop_05,laptop,5,A1_opendyslexic,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_laptop_05/A1_opendyslexic.png,40,1400,500,0.06551428571428572
moderation,mod_podcast_01,podcast,1,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_podcast_01/T3_sans.png,50,1400,435,0.08004926108374384
moderation,mod_podcast_01,podcast,1,A1_opendyslexic,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_podcast_01/A1_opendyslexic.png,40,1400,500,0.06444428571428572
moderation,mod_podcast_02,podcast,2,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_podcast_02/T3_sans.png,50,1400,376,0.07811550151975684
moderation,mod_podcast_02,podcast,2,A1_opendyslexic,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_podcast_02/A1_opendyslexic.png,40,1400,440,0.062331168831168834
moderation,mod_podcast_03,podcast,3,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_podcast_03/T3_sans.png,50,1400,435,0.07919047619047619
moderation,mod_podcast_03,podcast,3,A1_opendyslexic,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_podcast_03/A1_opendyslexic.png,40,1400,500,0.06316142857142858
moderation,mod_podcast_04,podcast,4,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_podcast_04/T3_sans.png,50,1400,376,0.06509878419452887
moderation,mod_podcast_04,podcast,4,A1_opendyslexic,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_podcast_04/A1_opendyslexic.png,40,1400,380,0.060157894736842105
moderation,mod_podcast_05,podcast,5,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_podcast_05/T3_sans.png,50,1400,376,0.07475113981762918
moderation,mod_podcast_05,podcast,5,A1_opendyslexic,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_podcast_05/A1_opendyslexic.png,40,1400,440,0.05957792207792208
moderation,mod_garden_01,garden,1,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_garden_01/T3_sans.png,50,1400,435,0.07705418719211822
moderation,mod_garden_01,garden,1,A1_opendyslexic,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_garden_01/A1_opendyslexic.png,40,1400,500,0.0616
moderation,mod_garden_02,garden,2,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_garden_02/T3_sans.png,50,1400,435,0.07458128078817734
moderation,mod_garden_02,garden,2,A1_opendyslexic,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_garden_02/A1_opendyslexic.png,40,1400,440,0.0679935064935065
moderation,mod_garden_03,garden,3,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_garden_03/T3_sans.png,50,1400,435,0.0735632183908046
moderation,mod_garden_03,garden,3,A1_opendyslexic,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_garden_03/A1_opendyslexic.png,40,1400,440,0.06693668831168831
moderation,mod_garden_04,garden,4,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_garden_04/T3_sans.png,50,1400,376,0.07653495440729484
moderation,mod_garden_04,garden,4,A1_opendyslexic,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_garden_04/A1_opendyslexic.png,40,1400,440,0.06102272727272727
moderation,mod_garden_05,garden,5,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_garden_05/T3_sans.png,50,1400,376,0.08281155015197568
moderation,mod_garden_05,garden,5,A1_opendyslexic,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_garden_05/A1_opendyslexic.png,40,1400,440,0.06603084415584416
moderation,mod_kayak_01,kayak,1,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_kayak_01/T3_sans.png,50,1400,435,0.07945648604269294
moderation,mod_kayak_01,kayak,1,A1_opendyslexic,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_kayak_01/A1_opendyslexic.png,40,1400,500,0.06350142857142857
moderation,mod_kayak_02,kayak,2,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_kayak_02/T3_sans.png,50,1400,376,0.07990121580547112
moderation,mod_kayak_02,kayak,2,A1_opendyslexic,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_kayak_02/A1_opendyslexic.png,40,1400,440,0.06393831168831168
moderation,mod_kayak_03,kayak,3,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_kayak_03/T3_sans.png,50,1400,376,0.08168123100303952
moderation,mod_kayak_03,kayak,3,A1_opendyslexic,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_kayak_03/A1_opendyslexic.png,40,1400,440,0.06475649350649351
moderation,mod_kayak_04,kayak,4,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_kayak_04/T3_sans.png,50,1400,376,0.07711436170212765
moderation,mod_kayak_04,kayak,4,A1_opendyslexic,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_kayak_04/A1_opendyslexic.png,40,1400,440,0.060886363636363634
moderation,mod_kayak_05,kayak,5,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_kayak_05/T3_sans.png,50,1400,435,0.07569950738916256
moderation,mod_kayak_05,kayak,5,A1_opendyslexic,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_kayak_05/A1_opendyslexic.png,40,1400,500,0.06104142857142857
moderation,mod_thermostat_01,thermostat,1,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_thermostat_01/T3_sans.png,50,1400,435,0.08179474548440066
moderation,mod_thermostat_01,thermostat,1,A1_opendyslexic,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_thermostat_01/A1_opendyslexic.png,40,1400,500,0.06602857142857142
moderation,mod_thermostat_02,thermostat,2,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_thermostat_02/T3_sans.png,50,1400,376,0.0743218085106383
moderation,mod_thermostat_02,thermostat,2,A1_opendyslexic,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_thermostat_02/A1_opendyslexic.png,40,1400,500,0.05198
moderation,mod_thermostat_03,thermostat,3,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_thermostat_03/T3_sans.png,50,1400,376,0.08771656534954407
moderation,mod_thermostat_03,thermostat,3,A1_opendyslexic,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_thermostat_03/A1_opendyslexic.png,40,1400,500,0.06179
moderation,mod_thermostat_04,thermostat,4,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_thermostat_04/T3_sans.png,50,1400,376,0.08382028875379939
moderation,mod_thermostat_04,thermostat,4,A1_opendyslexic,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_thermostat_04/A1_opendyslexic.png,40,1400,500,0.05860428571428571
moderation,mod_thermostat_05,thermostat,5,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_thermostat_05/T3_sans.png,50,1400,435,0.07966338259441708
moderation,mod_thermostat_05,thermostat,5,A1_opendyslexic,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_thermostat_05/A1_opendyslexic.png,40,1400,500,0.06436428571428572
moderation,mod_printer_01,printer,1,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_printer_01/T3_sans.png,50,1400,376,0.0853533434650456
moderation,mod_printer_01,printer,1,A1_opendyslexic,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_printer_01/A1_opendyslexic.png,40,1400,500,0.06000428571428571
moderation,mod_printer_02,printer,2,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_printer_02/T3_sans.png,50,1400,376,0.08592325227963526
moderation,mod_printer_02,printer,2,A1_opendyslexic,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_printer_02/A1_opendyslexic.png,40,1400,500,0.05991428571428571
moderation,mod_printer_03,printer,3,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_printer_03/T3_sans.png,50,1400,376,0.08368731003039513
moderation,mod_printer_03,printer,3,A1_opendyslexic,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_printer_03/A1_opendyslexic.png,40,1400,500,0.05844571428571429
moderation,mod_printer_04,printer,4,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_printer_04/T3_sans.png,50,1400,376,0.07676861702127659
moderation,mod_printer_04,printer,4,A1_opendyslexic,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_printer_04/A1_opendyslexic.png,40,1400,500,0.053932857142857143
moderation,mod_printer_05,printer,5,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_printer_05/T3_sans.png,50,1400,376,0.08722644376899696
moderation,mod_printer_05,printer,5,A1_opendyslexic,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_printer_05/A1_opendyslexic.png,40,1400,500,0.06123857142857143
moderation,mod_comic_01,comic,1,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_comic_01/T3_sans.png,50,1400,435,0.0738768472906404
moderation,mod_comic_01,comic,1,A1_opendyslexic,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_comic_01/A1_opendyslexic.png,40,1400,500,0.05944428571428571
moderation,mod_comic_02,comic,2,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_comic_02/T3_sans.png,50,1400,376,0.07181231003039514
moderation,mod_comic_02,comic,2,A1_opendyslexic,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_comic_02/A1_opendyslexic.png,40,1400,440,0.05748863636363637
moderation,mod_comic_03,comic,3,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_comic_03/T3_sans.png,50,1400,376,0.07701557750759878
moderation,mod_comic_03,comic,3,A1_opendyslexic,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_comic_03/A1_opendyslexic.png,40,1400,440,0.06124837662337662
moderation,mod_comic_04,comic,4,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_comic_04/T3_sans.png,50,1400,376,0.06747530395136778
moderation,mod_comic_04,comic,4,A1_opendyslexic,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_comic_04/A1_opendyslexic.png,40,1400,440,0.05344318181818182
moderation,mod_comic_05,comic,5,T3_sans,/Users/wdanforth/Desktop/thinkingtype/data/rendered/gates/moderation/mod_comic_05/T3_sans.png,50,1400,435,0.07371592775041051
