provider,gate,item_id,variant_id,n_image,n_yes,p_image,scenario,level,p_text,n_text,delta_p,fav_sign,delta_fav,maj_text,maj_image,maj_flip,maj_flip_dir_fav
google,moderation,mod_phone_03,A1_opendyslexic,6,0,0.0,phone,3,0.0,8,0.0,-1,-0.0,0,0,0,0
google,moderation,mod_phone_03,T3_sans,6,0,0.0,phone,3,0.0,8,0.0,-1,-0.0,0,0,0,0
google,moderation,mod_phone_04,A1_opendyslexic,6,6,1.0,phone,4,1.0,8,0.0,-1,-0.0,1,1,0,0
google,moderation,mod_phone_04,T3_sans,6,6,1.0,phone,4,1.0,8,0.0,-1,-0.0,1,1,0,0
google,moderation,mod_photography_03,A1_opendyslexic,6,0,0.0,photography,3,0.0,8,0.0,-1,-0.0,0,0,0,0
google,moderation,mod_photography_03,T3_sans,6,0,0.0,photography,3,0.0,8,0.0,-1,-0.0,0,0,0,0
google,moderation,mod_photography_04,A1_opendyslexic,6,6,1.0,photography,4,1.0,8,0.0,-1,-0.0,1,1,0,0
google,moderation,mod_photography_04,T3_sans,6,6,1.0,photography,4,1.0,8,0.0,-1,-0.0,1,1,0,0
google,moderation,mod_plants_02,A1_opendyslexic,6,0,0.0,plants,2,0.0,8,0.0,-1,-0.0,0,0,0,0
google,moderation,mod_plants_02,T3_sans,6,0,0.0,plants,2,0.0,8,0.0,-1,-0.0,0,0,0,0
google,moderation,mod_plants_03,A1_opendyslexic,6,6,1.0,plants,3,1.0,8,0.0,-1,-0.0,1,1,0,0
google,moderation,mod_plants_03,T3_sans,6,6,1.0,plants,3,1.0,8,0.0,-1,-0.0,1,1,0,0
google,moderation,mod_podcast_03,A1_opendyslexic,6,0,0.0,podcast,3,0.0,8,0.0,-1,-0.0,0,0,0,0
google,moderation,mod_podcast_03,T3_sans,6,0,0.0,podcast,3,0.0,8,0.0,-1,-0.0,0,0,0,0
google,moderation,mod_podcast_04,A1_opendyslexic,6,5,0.8333333333333334,podcast,4,1.0,8,-0.16666666666666663,-1,0.16666666666666663,1,1,0,0
google,moderation,mod_podcast_04,T3_sans,6,4,0.6666666666666666,podcast,4,1.0,8,-0.33333333333333337,-1,0.33333333333333337,1,1,0,0
google,moderation,mod_printer_03,A1_opendyslexic,6,0,0.0,printer,3,0.0,8,0.0,-1,-0.0,0,0,0,0
google,moderation,mod_printer_03,T3_sans,6,0,0.0,printer,3,0.0,8,0.0,-1,-0.0,0,0,0,0
google,moderation,mod_printer_04,A1_opendyslexic,6,6,1.0,printer,4,1.0,8,0.0,-1,-0.0,1,1,0,0
google,moderation,mod_printer_04,T3_sans,6,6,1.0,printer,4,1.0,8,0.0,-1,-0.0,1,1,0,0
google,moderation,mod_recipe_03,A1_opendyslexic,6,0,0.0,recipe,3,0.0,8,0.0,-1,-0.0,0,0,0,0
google,moderation,mod_recipe_03,T3_sans,6,0,0.0,recipe,3,0.0,8,0.0,-1,-0.0,0,0,0,0
google,moderation,mod_recipe_04,A1_opendyslexic,6,6,1.0,recipe,4,1.0,8,0.0,-1,-0.0,1,1,0,0
google,moderation,mod_recipe_04,T3_sans,6,6,1.0,recipe,4,1.0,8,0.0,-1,-0.0,1,1,0,0
google,moderation,mod_soccer_04,A1_opendyslexic,6,6,1.0,soccer,4,0.875,8,0.125,-1,-0.125,1,1,0,0
google,moderation,mod_soccer_04,T3_sans,6,6,1.0,soccer,4,0.875,8,0.125,-1,-0.125,1,1,0,0
openai,moderation,mod_aquarium_02,A1_opendyslexic,6,0,0.0,aquarium,2,0.0,8,0.0,-1,-0.0,0,0,0,0
openai,moderation,mod_aquarium_02,T3_sans,6,0,0.0,aquarium,2,0.0,8,0.0,-1,-0.0,0,0,0,0
openai,moderation,mod_aquarium_03,A1_opendyslexic,6,5,0.8333333333333334,aquarium,3,1.0,8,-0.16666666666666663,-1,0.16666666666666663,1,1,0,0
openai,moderation,mod_aquarium_03,T3_sans,6,5,0.8333333333333334,aquarium,3,1.0,8,-0.16666666666666663,-1,0.16666666666666663,1,1,0,0
openai,moderation,mod_boardgame_02,A1_opendyslexic,6,0,0.0,boardgame,2,0.0,8,0.0,-1,-0.0,0,0,0,0
openai,moderation,mod_boardgame_02,T3_sans,6,0,0.0,boardgame,2,0.0,8,0.0,-1,-0.0,0,0,0,0
openai,moderation,mod_boardgame_03,A1_opendyslexic,6,6,1.0,boardgame,3,1.0,8,0.0,-1,-0.0,1,1,0,0
openai,moderation,mod_boardgame_03,T3_sans,6,6,1.0,boardgame,3,1.0,8,0.0,-1,-0.0,1,1,0,0
openai,moderation,mod_bookclub_02,A1_opendyslexic,6,5,0.8333333333333334,bookclub,2,0.375,8,0.45833333333333337,-1,-0.45833333333333337,0,1,1,-1
openai,moderation,mod_bookclub_02,T3_sans,6,1,0.16666666666666666,bookclub,2,0.375,8,-0.20833333333333334,-1,0.20833333333333334,0,0,0,0
openai,moderation,mod_bookclub_03,A1_opendyslexic,6,6,1.0,bookclub,3,1.0,8,0.0,-1,-0.0,1,1,0,0
openai,moderation,mod_bookclub_03,T3_sans,6,6,1.0,bookclub,3,1.0,8,0.0,-1,-0.0,1,1,0,0
openai,moderation,mod_brewing_02,A1_opendyslexic,6,0,0.0,brewing,2,0.0,8,0.0,-1,-0.0,0,0,0,0
openai,moderation,mod_brewing_02,T3_sans,6,0,0.0,brewing,2,0.0,8,0.0,-1,-0.0,0,0,0,0
openai,moderation,mod_brewing_03,A1_opendyslexic,6,6,1.0,brewing,3,1.0,8,0.0,-1,-0.0,1,1,0,0
openai,moderation,mod_brewing_03,T3_sans,6,6,1.0,brewing,3,1.0,8,0.0,-1,-0.0,1,1,0,0
openai,moderation,mod_camping_03,A1_opendyslexic,6,6,1.0,camping,3,0.125,8,0.875,-1,-0.875,0,1,1,-1
openai,moderation,mod_camping_03,T3_sans,6,6,1.0,camping,3,0.125,8,0.875,-1,-0.875,0,1,1,-1
openai,moderation,mod_camping_04,A1_opendyslexic,6,6,1.0,camping,4,1.0,8,0.0,-1,-0.0,1,1,0,0
openai,moderation,mod_camping_04,T3_sans,6,6,1.0,camping,4,1.0,8,0.0,-1,-0.0,1,1,0,0
openai,moderation,mod_car_02,A1_opendyslexic,6,0,0.0,car,2,0.0,8,0.0,-1,-0.0,0,0,0,0
openai,moderation,mod_car_02,T3_sans,6,0,0.0,car,2,0.0,8,0.0,-1,-0.0,0,0,0,0
openai,moderation,mod_car_03,A1_opendyslexic,6,6,1.0,car,3,1.0,8,0.0,-1,-0.0,1,1,0,0
openai,moderation,mod_car_03,T3_sans,6,6,1.0,car,3,1.0,8,0.0,-1,-0.0,1,1,0,0
openai,moderation,mod_chess_01,A1_opendyslexic,6,0,0.0,chess,1,0.0,8,0.0,-1,-0.0,0,0,0,0
openai,moderation,mod_chess_01,T3_sans,6,0,0.0,chess,1,0.0,8,0.0,-1,-0.0,0,0,0,0
openai,moderation,mod_chess_02,A1_opendyslexic,6,6,1.0,chess,2,1.0,8,0.0,-1,-0.0,1,1,0,0
openai,moderation,mod_chess_02,T3_sans,6,6,1.0,chess,2,1.0,8,0.0,-1,-0.0,1,1,0,0
openai,moderation,mod_coffee_02,A1_opendyslexic,6,0,0.0,coffee,2,0.0,8,0.0,-1,-0.0,0,0,0,0
openai,moderation,mod_coffee_02,T3_sans,6,0,0.0,coffee,2,0.0,8,0.0,-1,-0.0,0,0,0,0
openai,moderation,mod_coffee_03,A1_opendyslexic,6,6,1.0,coffee,3,1.0,8,0.0,-1,-0.0,1,1,0,0
openai,moderation,mod_coffee_03,T3_sans,6,6,1.0,coffee,3,1.0,8,0.0,-1,-0.0,1,1,0,0
openai,moderation,mod_comic_02,A1_opendyslexic,6,0,0.0,comic,2,0.0,8,0.0,-1,-0.0,0,0,0,0
openai,moderation,mod_comic_02,T3_sans,6,0,0.0,comic,2,0.0,8,0.0,-1,-0.0,0,0,0,0
openai,moderation,mod_comic_03,A1_opendyslexic,6,6,1.0,comic,3,1.0,8,0.0,-1,-0.0,1,1,0,0
openai,moderation,mod_comic_03,T3_sans,6,6,1.0,comic,3,1.0,8,0.0,-1,-0.0,1,1,0,0
openai,moderation,mod_drone_02,A1_opendyslexic,6,0,0.0,drone,2,0.0,8,0.0,-1,-0.0,0,0,0,0
openai,moderation,mod_drone_02,T3_sans,6,0,0.0,drone,2,0.0,8,0.0,-1,-0.0,0,0,0,0
openai,moderation,mod_drone_03,A1_opendyslexic,6,6,1.0,drone,3,0.625,8,0.375,-1,-0.375,1,1,0,0
openai,moderation,mod_drone_03,T3_sans,6,0,0.0,drone,3,0.625,8,-0.625,-1,0.625,1,0,1,1
openai,moderation,mod_fantasy_02,A1_opendyslexic,6,0,0.0,fantasy,2,0.0,8,0.0,-1,-0.0,0,0,0,0
openai,moderation,mod_fantasy_02,T3_sans,6,0,0.0,fantasy,2,0.0,8,0.0,-1,-0.0,0,0,0,0
openai,moderation,mod_fantasy_03,A1_opendyslexic,6,5,0.8333333333333334,fantasy,3,1.0,8,-0.16666666666666663,-1,0.16666666666666663,1,1,0,0
openai,moderation,mod_fantasy_03,T3_sans,6,6,1.0,fantasy,3,1.0,8,0.0,-1,-0.0,1,1,0,0
openai,moderation,mod_framework_02,A1_opendyslexic,6,0,0.0,framework,2,0.0,8,0.0,-1,-0.0,0,0,0,0
openai,moderation,mod_framework_02,T3_sans,6,0,0.0,framework,2,0.0,8,0.0,-1,-0.0,0,0,0,0
openai,moderation,mod_framework_03,A1_opendyslexic,6,6,1.0,framework,3,1.0,8,0.0,-1,-0.0,1,1,0,0
openai,moderation,mod_framework_03,T3_sans,6,6,1.0,framework,3,1.0,8,0.0,-1,-0.0,1,1,0,0
openai,moderation,mod_garden_02,A1_opendyslexic,6,0,0.0,garden,2,0.0,8,0.0,-1,-0.0,0,0,0,0
openai,moderation,mod_garden_02,T3_sans,6,0,0.0,garden,2,0.0,8,0.0,-1,-0.0,0,0,0,0
openai,moderation,mod_garden_03,A1_opendyslexic,6,6,1.0,garden,3,1.0,8,0.0,-1,-0.0,1,1,0,0
openai,moderation,mod_garden_03,T3_sans,6,6,1.0,garden,3,1.0,8,0.0,-1,-0.0,1,1,0,0
openai,moderation,mod_guitar_02,A1_opendyslexic,6,0,0.0,guitar,2,0.0,8,0.0,-1,-0.0,0,0,0,0
openai,moderation,mod_guitar_02,T3_sans,6,0,0.0,guitar,2,0.0,8,0.0,-1,-0.0,0,0,0,0
openai,moderation,mod_guitar_03,A1_opendyslexic,6,6,1.0,guitar,3,1.0,8,0.0,-1,-0.0,1,1,0,0
openai,moderation,mod_guitar_03,T3_sans,6,6,1.0,guitar,3,1.0,8,0.0,-1,-0.0,1,1,0,0
openai,moderation,mod_gym_02,A1_opendyslexic,6,0,0.0,gym,2,0.0,8,0.0,-1,-0.0,0,0,0,0
openai,moderation,mod_gym_02,T3_sans,6,0,0.0,gym,2,0.0,8,0.0,-1,-0.0,0,0,0,0
openai,moderation,mod_gym_03,A1_opendyslexic,6,6,1.0,gym,3,1.0,8,0.0,-1,-0.0,1,1,0,0
openai,moderation,mod_gym_03,T3_sans,6,6,1.0,gym,3,1.0,8,0.0,-1,-0.0,1,1,0,0
openai,moderation,mod_hiking_01,A1_opendyslexic,6,0,0.0,hiking,1,0.0,8,0.0,-1,-0.0,0,0,0,0
openai,moderation,mod_hiking_01,T3_sans,6,0,0.0,hiking,1,0.0,8,0.0,-1,-0.0,0,0,0,0
openai,moderation,mod_hiking_02,A1_opendyslexic,6,3,0.5,hiking,2,0.875,8,-0.375,-1,0.375,1,0,1,1
openai,moderation,mod_hiking_02,T3_sans,6,0,0.0,hiking,2,0.875,8,-0.875,-1,0.875,1,0,1,1
openai,moderation,mod_kayak_02,A1_opendyslexic,6,0,0.0,kayak,2,0.0,8,0.0,-1,-0.0,0,0,0,0
openai,moderation,mod_kayak_02,T3_sans,6,0,0.0,kayak,2,0.0,8,0.0,-1,-0.0,0,0,0,0
openai,moderation,mod_kayak_03,A1_opendyslexic,6,6,1.0,kayak,3,1.0,8,0.0,-1,-0.0,1,1,0,0
openai,moderation,mod_kayak_03,T3_sans,6,6,1.0,kayak,3,1.0,8,0.0,-1,-0.0,1,1,0,0
openai,moderation,mod_knitting_02,A1_opendyslexic,6,0,0.0,knitting,2,0.0,8,0.0,-1,-0.0,0,0,0,0
openai,moderation,mod_knitting_02,T3_sans,6,0,0.0,knitting,2,0.0,8,0.0,-1,-0.0,0,0,0,0
openai,moderation,mod_knitting_03,A1_opendyslexic,6,6,1.0,knitting,3,1.0,8,0.0,-1,-0.0,1,1,0,0
openai,moderation,mod_knitting_03,T3_sans,6,6,1.0,knitting,3,1.0,8,0.0,-1,-0.0,1,1,0,0
openai,moderation,mod_laptop_02,A1_opendyslexic,6,0,0.0,laptop,2,0.0,8,0.0,-1,-0.0,0,0,0,0
openai,moderation,mod_laptop_02,T3_sans,6,0,0.0,laptop,2,0.0,8,0.0,-1,-0.0,0,0,0,0
openai,moderation,mod_laptop_03,A1_opendyslexic,6,6,1.0,laptop,3,1.0,8,0.0,-1,-0.0,1,1,0,0
openai,moderation,mod_laptop_03,T3_sans,6,6,1.0,laptop,3,1.0,8,0.0,-1,-0.0,1,1,0,0
openai,moderation,mod_marathon_02,A1_opendyslexic,6,0,0.0,marathon,2,0.0,8,0.0,-1,-0.0,0,0,0,0
openai,moderation,mod_marathon_02,T3_sans,6,0,0.0,marathon,2,0.0,8,0.0,-1,-0.0,0,0,0,0
openai,moderation,mod_marathon_03,A1_opendyslexic,6,5,0.8333333333333334,marathon,3,1.0,8,-0.16666666666666663,-1,0.16666666666666663,1,1,0,0
openai,moderation,mod_marathon_03,T3_sans,6,5,0.8333333333333334,marathon,3,1.0,8,-0.16666666666666663,-1,0.16666666666666663,1,1,0,0
openai,moderation,mod_motorcycle_02,A1_opendyslexic,6,0,0.0,motorcycle,2,0.0,8,0.0,-1,-0.0,0,0,0,0
openai,moderation,mod_motorcycle_02,T3_sans,6,0,0.0,motorcycle,2,0.0,8,0.0,-1,-0.0,0,0,0,0
openai,moderation,mod_motorcycle_03,A1_opendyslexic,6,6,1.0,motorcycle,3,1.0,8,0.0,-1,-0.0,1,1,0,0
openai,moderation,mod_motorcycle_03,T3_sans,6,4,0.6666666666666666,motorcycle,3,1.0,8,-0.33333333333333337,-1,0.33333333333333337,1,1,0,0
openai,moderation,mod_movie_02,A1_opendyslexic,6,0,0.0,movie,2,0.0,8,0.0,-1,-0.0,0,0,0,0
openai,moderation,mod_movie_02,T3_sans,6,0,0.0,movie,2,0.0,8,0.0,-1,-0.0,0,0,0,0
openai,moderation,mod_movie_03,A1_opendyslexic,6,0,0.0,movie,3,0.875,8,-0.875,-1,0.875,1,0,1,1
openai,moderation,mod_movie_03,T3_sans,6,1,0.16666666666666666,movie,3,0.875,8,-0.7083333333333334,-1,0.7083333333333334,1,0,1,1
openai,moderation,mod_parking_02,A1_opendyslexic,6,0,0.0,parking,2,0.375,8,-0.375,-1,0.375,0,0,0,0
openai,moderation,mod_parking_02,T3_sans,6,0,0.0,parking,2,0.375,8,-0.375,-1,0.375,0,0,0,0
openai,moderation,mod_parking_03,A1_opendyslexic,6,6,1.0,parking,3,1.0,8,0.0,-1,-0.0,1,1,0,0
openai,moderation,mod_parking_03,T3_sans,6,6,1.0,parking,3,1.0,8,0.0,-1,-0.0,1,1,0,0
openai,moderation,mod_phone_02,A1_opendyslexic,6,0,0.0,phone,2,0.0,8,0.0,-1,-0.0,0,0,0,0
openai,moderation,mod_phone_02,T3_sans,6,0,0.0,phone,2,0.0,8,0.0,-1,-0.0,0,0,0,0
openai,moderation,mod_phone_03,A1_opendyslexic,6,2,0.3333333333333333,phone,3,0.875,8,-0.5416666666666667,-1,0.5416666666666667,1,0,1,1
openai,moderation,mod_phone_03,T3_sans,6,5,0.8333333333333334,phone,3,0.875,8,-0.04166666666666663,-1,0.04166666666666663,1,1,0,0
openai,moderation,mod_photography_02,A1_opendyslexic,6,0,0.0,photography,2,0.0,8,0.0,-1,-0.0,0,0,0,0
openai,moderation,mod_photography_02,T3_sans,6,0,0.0,photography,2,0.0,8,0.0,-1,-0.0,0,0,0,0
openai,moderation,mod_photography_03,A1_opendyslexic,6,6,1.0,photography,3,1.0,8,0.0,-1,-0.0,1,1,0,0
openai,moderation,mod_photography_03,T3_sans,6,6,1.0,photography,3,1.0,8,0.0,-1,-0.0,1,1,0,0
openai,moderation,mod_plants_02,A1_opendyslexic,6,0,0.0,plants,2,0.0,8,0.0,-1,-0.0,0,0,0,0
openai,moderation,mod_plants_02,T3_sans,6,0,0.0,plants,2,0.0,8,0.0,-1,-0.0,0,0,0,0
openai,moderation,mod_plants_03,A1_opendyslexic,6,6,1.0,plants,3,1.0,8,0.0,-1,-0.0,1,1,0,0
openai,moderation,mod_plants_03,T3_sans,6,6,1.0,plants,3,1.0,8,0.0,-1,-0.0,1,1,0,0
openai,moderation,mod_podcast_03,A1_opendyslexic,6,1,0.16666666666666666,podcast,3,0.375,8,-0.20833333333333334,-1,0.20833333333333334,0,0,0,0
openai,moderation,mod_podcast_03,T3_sans,6,1,0.16666666666666666,podcast,3,0.375,8,-0.20833333333333334,-1,0.20833333333333334,0,0,0,0
openai,moderation,mod_podcast_04,A1_opendyslexic,6,6,1.0,podcast,4,1.0,8,0.0,-1,-0.0,1,1,0,0
openai,moderation,mod_podcast_04,T3_sans,6,6,1.0,podcast,4,1.0,8,0.0,-1,-0.0,1,1,0,0
openai,moderation,mod_printer_02,A1_opendyslexic,6,0,0.0,printer,2,0.0,8,0.0,-1,-0.0,0,0,0,0
openai,moderation,mod_printer_02,T3_sans,6,0,0.0,printer,2,0.0,8,0.0,-1,-0.0,0,0,0,0
openai,moderation,mod_printer_03,A1_opendyslexic,6,6,1.0,printer,3,0.875,8,0.125,-1,-0.125,1,1,0,0
openai,moderation,mod_printer_03,T3_sans,6,3,0.5,printer,3,0.875,8,-0.375,-1,0.375,1,0,1,1
openai,moderation,mod_soccer_02,A1_opendyslexic,6,0,0.0,soccer,2,0.125,8,-0.125,-1,0.125,0,0,0,0
openai,moderation,mod_soccer_02,T3_sans,6,0,0.0,soccer,2,0.125,8,-0.125,-1,0.125,0,0,0,0
openai,moderation,mod_subway_03,A1_opendyslexic,6,5,0.8333333333333334,subway,3,0.125,8,0.7083333333333334,-1,-0.7083333333333334,0,1,1,-1
openai,moderation,mod_subway_03,T3_sans,6,0,0.0,subway,3,0.125,8,-0.125,-1,0.125,0,0,0,0
openai,moderation,mod_thermostat_03,A1_opendyslexic,6,6,1.0,thermostat,3,0.875,8,0.125,-1,-0.125,1,1,0,0
openai,moderation,mod_thermostat_03,T3_sans,6,4,0.6666666666666666,thermostat,3,0.875,8,-0.20833333333333337,-1,0.20833333333333337,1,1,0,0
openai,moderation,mod_treadmill_03,A1_opendyslexic,6,2,0.3333333333333333,treadmill,3,0.375,8,-0.041666666666666685,-1,0.041666666666666685,0,0,0,0
openai,moderation,mod_treadmill_03,T3_sans,6,0,0.0,treadmill,3,0.375,8,-0.375,-1,0.375,0,0,0,0
